0,1,2
rxn00151_c00,0,rxn00151_c00: cpd00002_c00 + cpd00009_c00 + cpd00020_c00 --> cpd00012_c00 + cpd00018_c00 + cpd00061_c00 + 2.0 cpd00067_c00
rxn05369_c00,0,rxn05369_c00: cpd11505_c00 --> cpd00001_c00 + cpd11506_c00
rxn14087_c00,0,rxn14087_c00: cpd00067_c00 + cpd00308_c00 + cpd11494_c00 <=> cpd00029_c00 + cpd11492_c00
rxn00758_c00,0,rxn00758_c00: cpd00001_c00 + cpd00507_c00 --> cpd00067_c00 + cpd00080_c00 + cpd00098_c00
rxn07579_c00,0,rxn07579_c00: cpd00004_c00 + cpd00067_c00 + cpd14940_c00 --> cpd00003_c00 + cpd12458_c00
rxn06870_c00,0,rxn06870_c00: cpd12044_c00 <=> cpd12868_c00
rxn01790_c00,-0.0004,rxn01790_c00: cpd00006_c00 + cpd00408_c00 <=> cpd00005_c00 + cpd00067_c00 + cpd00712_c00
rxn03243_c00,0,rxn03243_c00: cpd00022_c00 + cpd03128_c00 <=> cpd00010_c00 + cpd03117_c00
rxn09345_c00,0.001615428,rxn09345_c00: 8.0 cpd00113_c00 + cpd00350_c00 --> 8.0 cpd00012_c00 + 8.0 cpd00067_c00 + cpd02229_c00
rxn02200_c00,0,rxn02200_c00: cpd00443_c00 + cpd00954_c00 --> cpd00001_c00 + cpd00683_c00
rxn03617_c00,0,rxn03617_c00: cpd00003_c00 + cpd04103_c00 <=> cpd00004_c00 + cpd00067_c00 + cpd04104_c00
rxn01107_c00,0,rxn01107_c00: cpd00001_c00 + cpd00170_c00 <=> cpd00067_c00 + cpd00222_c00
rxn14055_c00,0,rxn14055_c00: cpd11623_c00 + cpd17422_c00 <=> cpd11625_c00 + cpd17423_c00
rxn00289_c00,-92.75171755,rxn00289_c00: cpd02799_c00 <=> cpd00020_c00 + cpd00036_c00
rxn15694_c00,0,rxn15694_c00: cpd00003_c00 + cpd19172_c00 <=> cpd00004_c00 + cpd00067_c00 + cpd19171_c00
rxn02105_c00,0,rxn02105_c00: cpd00001_c00 + cpd01267_c00 --> cpd00013_c00 + cpd00597_c00
rxn10266_c00,0,rxn10266_c00: cpd00001_c00 + cpd15717_c00 --> cpd00009_c00 + cpd00067_c00 + cpd15723_c00
rxn10220_c00,0.001375509,rxn10220_c00: cpd00052_c00 + cpd15677_c00 <=> cpd00012_c00 + cpd00067_c00 + cpd15683_c00
rxn04908_c00,0,rxn04908_c00: cpd00004_c00 + cpd00067_c00 + cpd04248_c00 --> cpd00001_c00 + cpd00003_c00 + cpd04661_c00
rxn06045_c00,0,rxn06045_c00: cpd00080_c00 + cpd11427_c00 <=> cpd00046_c00 + cpd11454_c00
rxn05337_c00,-0.009692569,rxn05337_c00: cpd00006_c00 + cpd11479_c00 <=> cpd00005_c00 + cpd11486_c00
rxn05616_c00,0,rxn05616_c00: cpd00254_c00 <=> cpd00254_e2
rxn__DASH__cpd00854__DASH__tr__DASH__c00_c00,0,rxn__DASH__cpd00854__DASH__tr__DASH__c00_c00: cpd00067_e2 + cpd00854_e2 <=> cpd00067_c00 + cpd00854_c00
rxn00851_c00,0.001615428,rxn00851_c00: cpd00002_c00 + 2.0 cpd00117_c00 --> cpd00008_c00 + cpd00009_c00 + cpd00067_c00 + cpd00731_c00
rxn10954_c00,0,rxn10954_c00: 16.0 cpd00005_c00 + 15.0 cpd00067_c00 + cpd11488_c00 + 7.0 cpd11492_c00 --> 8.0 cpd00001_c00 + 16.0 cpd00006_c00 + 7.0 cpd00011_c00 + 7.0 cpd11493_c00 + cpd15268_c00
rxn05150_c00,0.0001,rxn05150_c00: cpd00001_c00 + cpd00002_c00 + cpd00034_e2 --> cpd00008_c00 + cpd00009_c00 + cpd00034_c00 + cpd00067_c00
rxn03861_c00,0,rxn03861_c00: cpd00006_c00 + cpd03043_c00 <=> cpd00005_c00 + 2.0 cpd00067_c00 + cpd00279_c00
rxn05452_c00,0,rxn05452_c00: cpd00010_c00 + 2.0 cpd00067_c00 + cpd11519_c00 <=> cpd11434_c00 + cpd11493_c00
rxn04325_c00,0,rxn04325_c00: cpd00005_c00 + cpd00007_c00 + cpd00067_c00 + cpd08795_c00 <=> cpd00001_c00 + cpd00006_c00 + cpd08796_c00
rxn10232_c00,0,rxn10232_c00: 2.0 cpd00067_c00 + cpd15689_c00 --> cpd00011_c00 + cpd15695_c00
rxn02465_c00,0,rxn02465_c00: cpd00006_c00 + cpd00009_c00 + cpd00918_c00 <=> cpd00005_c00 + cpd00067_c00 + cpd02552_c00
rxn01013_c00,0,rxn01013_c00: cpd00006_c00 + cpd00223_c00 <=> cpd00005_c00 + cpd00067_c00 + cpd00145_c00
rxn02988_c00,0,rxn02988_c00: 2.0 cpd00001_c00 + cpd00009_c00 + cpd02333_c00 <=> cpd00095_c00 + cpd03470_c00
rxn07358_c00,0,rxn07358_c00: cpd00017_c00 + cpd14601_c00 <=> cpd00019_c00 + cpd00067_c00 + cpd14617_c00
rxn05347_c00,0,rxn05347_c00: cpd11492_c00 + cpd11494_c00 --> cpd00011_c00 + cpd11488_c00 + cpd11493_c00
rxn08802_c00,0,rxn08802_c00: cpd00001_c00 + cpd15328_c00 --> 2.0 cpd00067_c00 + cpd00080_c00 + cpd15269_c00
rxn14159_c00,0,rxn14159_c00: cpd00005_c00 + 2.0 cpd11621_c00 --> cpd00006_c00 + cpd00067_c00 + 2.0 cpd11620_c00
rxn00514_c00,0,rxn00514_c00: cpd00001_c00 + cpd00068_c00 --> cpd00012_c00 + 2.0 cpd00067_c00 + cpd00114_c00
rxn05651_c00,0,rxn05651_c00: cpd00048_e2 + cpd00067_e2 <=> cpd00048_c00 + cpd00067_c00
rxn04056_c00,0,rxn04056_c00: cpd00006_c00 + cpd00480_c00 <=> cpd00005_c00 + cpd00067_c00 + cpd01793_c00
rxn01476_c00,0,rxn01476_c00: cpd00001_c00 + cpd00911_c00 <=> cpd00067_c00 + cpd00284_c00
rxn01069_c00,0.029250837,rxn01069_c00: cpd00001_c00 + cpd00809_c00 <=> cpd00009_c00 + cpd00161_c00
rxn06673_c00,0,rxn06673_c00: cpd00022_c00 + cpd12543_c00 --> cpd00070_c00 + cpd12848_c00
rxn05953_c00,0,rxn05953_c00: cpd00001_c00 + cpd12199_c00 --> cpd00049_c00 + cpd00067_c00 + cpd11623_c00
rxn08088_c00,0,rxn08088_c00: cpd11493_c00 + cpd15526_c00 --> 2.0 cpd00067_c00 + cpd15268_c00 + cpd15329_c00
rxn00653_c00,0,rxn00653_c00: cpd00004_c00 + 2.0 cpd00067_c00 + cpd00085_c00 <=> cpd00001_c00 + cpd00003_c00 + cpd01504_c00
rxn00223_c00,0,rxn00223_c00: cpd00027_c00 <=> cpd00082_c00
rxn04161_c00,0,rxn04161_c00: cpd00067_c00 + cpd01449_c00 + cpd03214_c00 <=> cpd00012_c00 + cpd03148_c00
rxn05116_c00,0,rxn05116_c00: cpd00067_c00 + cpd04539_c00 --> cpd00011_c00 + cpd08449_c00
rxn03535_c00,0,rxn03535_c00: cpd00002_c00 + cpd00067_c00 + cpd03915_c00 <=> cpd00421_c00 + cpd03916_c00
rxn00409_c00,0.007303589,rxn00409_c00: cpd00002_c00 + cpd00096_c00 <=> cpd00008_c00 + cpd00052_c00
rxn01675_c00,0,rxn01675_c00: cpd00089_c00 + cpd00357_c00 <=> cpd00012_c00 + cpd00626_c00
rxn02196_c00,0,rxn02196_c00: cpd00001_c00 + cpd00679_c00 --> cpd00029_c00 + cpd00067_c00 + cpd01995_c00
rxn02827_c00,0,rxn02827_c00: cpd01762_c00 <=> cpd00001_c00 + cpd00067_c00 + cpd03703_c00
rxn14125_c00,0,rxn14125_c00: cpd00067_c00 + cpd11623_c00 + cpd17414_c00 <=> cpd11625_c00 + cpd17415_c00
rxn10254_c00,0,rxn10254_c00: cpd00002_c00 + cpd15702_c00 <=> cpd00008_c00 + cpd15678_c00
rxn01035_c00,0,rxn01035_c00: cpd00002_c00 + cpd00010_c00 + cpd00153_c00 --> cpd00012_c00 + cpd00018_c00 + cpd00067_c00 + cpd00401_c00
rxn08709_c00,0.001615428,rxn08709_c00: cpd00002_c00 + cpd15488_c00 --> cpd00008_c00 + cpd00067_c00 + cpd15550_c00
rxn01757_c00,0,rxn01757_c00: cpd00024_c00 + cpd00395_c00 <=> cpd00023_c00 + cpd03285_c00
rxn00806_c00,0,rxn00806_c00: cpd00024_c00 + cpd00107_c00 <=> cpd00023_c00 + cpd00200_c00
rxn09043_c00,0,rxn09043_c00: 3.0 cpd00001_c00 + 2.0 cpd00002_c00 + cpd00003_c00 + cpd03446_c00 --> cpd00004_c00 + 2.0 cpd00008_c00 + 2.0 cpd00009_c00 + 3.0 cpd00067_c00 + cpd03447_c00
rxn10067_c00,0,rxn10067_c00: cpd00007_c00 + cpd01270_c00 + cpd11578_c00 <=> cpd00001_c00 + cpd00050_c00 + cpd00067_c00 + cpd00081_c00 + cpd15611_c00
rxn06777_c00,0,rxn06777_c00: cpd00004_c00 + cpd00067_c00 + cpd12689_c00 --> cpd00003_c00 + cpd03115_c00
rxn01641_c00,0,rxn01641_c00: cpd00023_c00 + cpd00502_c00 <=> cpd00087_c00 + cpd00344_c00
rxn03012_c00,0,rxn03012_c00: cpd02414_c00 --> cpd00001_c00 + cpd00067_c00 + cpd02465_c00
rxn03909_c00,0,rxn03909_c00: cpd00020_c00 + cpd00067_c00 + cpd00102_c00 --> cpd00011_c00 + cpd08289_c00
rxn05325_c00,0,rxn05325_c00: cpd00004_c00 + cpd00067_c00 + cpd11471_c00 --> cpd00003_c00 + cpd11470_c00
rxn01454_c00,0.025320726,rxn01454_c00: cpd00001_c00 + cpd00022_c00 + cpd00279_c00 --> cpd00010_c00 + cpd00067_c00 + cpd00292_c00
rxn00675_c00,0,rxn00675_c00: cpd00010_c00 + cpd03560_c00 --> cpd00018_c00 + cpd00067_c00 + cpd00086_c00
rxn14099_c00,0,rxn14099_c00: cpd00005_c00 + cpd00067_c00 + cpd00237_c00 --> cpd00006_c00 + cpd02365_c00
rxn08335_c00,0.013368261,rxn08335_c00: cpd00282_c00 + cpd15560_c00 --> cpd00247_c00 + cpd15561_c00
rxn00002_c00,0,rxn00002_c00: cpd00001_c00 + 3.0 cpd00067_c00 + cpd00742_c00 --> 2.0 cpd00011_c00 + 2.0 cpd00013_c00
rxn00163_c00,0,rxn00163_c00: cpd00001_c00 + cpd00067_c00 + cpd02080_c00 --> cpd00011_c00 + cpd00020_c00
rxn09114_c00,0,rxn09114_c00: cpd00080_c00 + cpd15420_c00 --> cpd00046_c00 + cpd15548_c00
rxn03068_c00,0,rxn03068_c00: cpd00006_c00 + cpd02498_c00 <=> cpd00005_c00 + cpd00067_c00 + cpd02569_c00
rxn10209_c00,0,rxn10209_c00: cpd00080_c00 + cpd11439_c00 <=> cpd00010_c00 + cpd15675_c00
rxn03513_c00,0,rxn03513_c00: cpd00017_c00 + cpd03833_c00 <=> cpd00019_c00 + 2.0 cpd00067_c00 + cpd03834_c00
rxn02304_c00,0,rxn02304_c00: 3.0 cpd00007_c00 + 2.0 cpd00791_c00 --> 6.0 cpd00001_c00 + 2.0 cpd01476_c00
rxn03622_c00,0,rxn03622_c00: cpd00003_c00 + cpd00782_c00 <=> cpd00004_c00 + cpd04111_c00
rxn00299_c00,0.0006,rxn00299_c00: cpd00001_c00 + cpd00038_c00 --> cpd00047_c00 + cpd00067_c00 + cpd02978_c00
rxn16680_c00,0,rxn16680_c00: cpd00010_c00 + cpd00067_c00 + cpd21184_c00 <=> cpd00022_c00 + cpd09843_c00
rxn05528_c00,0,rxn05528_c00: cpd00001_c00 + cpd00002_c00 + cpd00058_c00 --> cpd00008_c00 + cpd00009_c00 + cpd00058_e2 + cpd00067_c00
rxn00654_c00,0,rxn00654_c00: cpd00001_c00 + 2.0 cpd00067_c00 + cpd01720_c00 --> cpd00011_c00 + cpd00013_c00 + cpd00085_c00
rxn01200_c00,0,rxn01200_c00: cpd00102_c00 + cpd00238_c00 <=> cpd00101_c00 + cpd00198_c00
rxn05322_c00,0.009692569,rxn05322_c00: cpd00004_c00 + 2.0 cpd00067_c00 + cpd11465_c00 --> cpd00003_c00 + cpd11464_c00
rxn02297_c00,0,rxn02297_c00: cpd00035_c00 + cpd00067_c00 + cpd00782_c00 --> cpd00010_c00 + cpd00011_c00 + cpd00800_c00
rxn03003_c00,0,rxn03003_c00: 2.0 cpd00067_c00 + cpd02692_c00 --> cpd00011_c00 + cpd02385_c00
rxn02056_c00,-0.0002,rxn02056_c00: 2.0 cpd00067_c00 + cpd00557_c00 <=> cpd00021_c00 + cpd03426_c00
rxn01143_c00,0,rxn01143_c00: cpd00002_c00 + cpd00184_c00 --> cpd00008_c00 + cpd00067_c00 + cpd00298_c00
rxn00459_c00,92.86759211,rxn00459_c00: cpd00482_c00 <=> cpd00001_c00 + cpd00061_c00
rxn05368_c00,0.002751017,rxn05368_c00: cpd00005_c00 + cpd00067_c00 + cpd11504_c00 --> cpd00006_c00 + cpd11505_c00
rxn02835_c00,0,rxn02835_c00: cpd00001_c00 + cpd01777_c00 <=> cpd02979_c00
rxn03244_c00,0,rxn03244_c00: cpd00003_c00 + cpd03118_c00 <=> cpd00004_c00 + cpd00067_c00 + cpd03119_c00
rxn06098_c00,0,rxn06098_c00: cpd00301_c00 + cpd11624_c00 <=> cpd02601_c00 + cpd11979_c00
rxn00837_c00,0,rxn00837_c00: cpd00005_c00 + 2.0 cpd00067_c00 + cpd00126_c00 --> cpd00006_c00 + cpd00013_c00 + cpd00114_c00
rxn02938_c00,-0.020131335,rxn02938_c00: cpd00067_c00 + cpd02893_c00 <=> cpd00011_c00 + cpd02140_c00
rxn03084_c00,0,rxn03084_c00: cpd00001_c00 + cpd00002_c00 + cpd00053_c00 + cpd02678_c00 --> cpd00008_c00 + cpd00009_c00 + cpd00023_c00 + cpd00067_c00 + cpd02826_c00
rxn07366_c00,0,rxn07366_c00: cpd00017_c00 + cpd14628_c00 <=> cpd00019_c00 + cpd00067_c00 + cpd14630_c00
rxn16679_c00,0,rxn16679_c00: cpd00005_c00 + cpd00007_c00 + cpd00067_c00 + cpd00452_c00 --> cpd00001_c00 + cpd00006_c00 + cpd21301_c00
rxn02160_c00,0.005119616,rxn02160_c00: cpd00001_c00 + cpd00807_c00 <=> cpd00009_c00 + cpd00641_c00
rxn08841_c00,0,rxn08841_c00: cpd00001_c00 + cpd15339_c00 --> cpd00067_c00 + cpd00214_c00 + cpd00908_c00
rxn10227_c00,0,rxn10227_c00: cpd00054_c00 + cpd15684_c00 <=> cpd00046_c00 + 2.0 cpd00067_c00 + cpd15690_c00
rxn03291_c00,0,rxn03291_c00: cpd00005_c00 + cpd00067_c00 + cpd03238_c00 --> cpd00006_c00 + cpd03234_c00
rxn00642_c00,0,rxn00642_c00: cpd00083_c00 --> cpd00001_c00 + cpd00900_c00
rxn05231_c00,0,rxn05231_c00: cpd00008_c00 + cpd11421_c00 <=> cpd00001_c00 + cpd00177_c00 + cpd11420_c00
rxn01452_c00,0,rxn01452_c00: cpd00006_c00 + cpd00842_c00 <=> cpd00005_c00 + cpd00067_c00 + cpd00279_c00
rxn10262_c00,0,rxn10262_c00: cpd00080_c00 + cpd15686_c00 <=> cpd00046_c00 + cpd15719_c00
rxn08806_c00,0,rxn08806_c00: cpd00001_c00 + cpd15316_c00 --> cpd00067_c00 + cpd00214_c00 + cpd00908_c00
rxn01636_c00,0,rxn01636_c00: cpd00023_c00 + cpd00342_c00 <=> cpd00064_c00 + cpd00477_c00
rxn06246_c00,0,rxn06246_c00: cpd00659_c00 + cpd11610_c00 --> cpd00001_c00 + cpd00528_c00 + cpd11609_c00
rxn00849_c00,0,rxn00849_c00: cpd00024_c00 + cpd00117_c00 <=> cpd00020_c00 + cpd00186_c00
rxn11712_c00,0,rxn11712_c00: cpd00001_c00 + cpd01398_c00 --> cpd00010_c00 + 2.0 cpd00067_c00 + cpd01122_c00
rxn01739_c00,0,rxn01739_c00: cpd00002_c00 + cpd00383_c00 --> cpd00008_c00 + cpd00067_c00 + cpd02030_c00
rxn03072_c00,0,rxn03072_c00: 2.0 cpd00001_c00 + cpd00006_c00 + cpd02625_c00 <=> cpd00005_c00 + cpd00067_c00 + cpd01974_c00
rxn08084_c00,0,rxn08084_c00: cpd00067_c00 + cpd11466_c00 + cpd15331_c00 <=> cpd11493_c00 + cpd15522_c00
rxn15641_c00,0,rxn15641_c00: cpd00067_c00 + cpd01630_c00 <=> cpd19162_c00
rxn15927_c00,0,rxn15927_c00: 3.0 cpd00005_c00 + 3.0 cpd00067_c00 + cpd00289_c00 + cpd19426_c00 <=> 3.0 cpd00006_c00 + cpd00012_c00 + cpd08108_c00
rxn05437_c00,0,rxn05437_c00: cpd00004_c00 + cpd00067_c00 + cpd11514_c00 --> cpd00003_c00 + cpd11515_c00
rxn15972_c00,0,rxn15972_c00: cpd00001_c00 + cpd11209_c00 <=> cpd00029_c00 + cpd00274_c00
rxn02548_c00,0,rxn02548_c00: cpd00017_c00 + cpd01047_c00 <=> cpd00019_c00 + cpd00067_c00 + cpd01043_c00
rxn06281_c00,0,rxn06281_c00: cpd00586_c00 + cpd11625_c00 <=> cpd00067_c00 + cpd02364_c00 + cpd11673_c00
rxn01268_c00,0.007994471,rxn01268_c00: cpd00003_c00 + cpd00219_c00 --> cpd00004_c00 + cpd00011_c00 + cpd00868_c00
rxn02433_c00,0,rxn02433_c00: cpd00005_c00 + cpd00067_c00 + cpd00897_c00 --> cpd00001_c00 + cpd00006_c00 + cpd02638_c00
rxn01543_c00,0,rxn01543_c00: cpd00001_c00 + cpd00309_c00 --> cpd00067_c00 + cpd03280_c00
rxn__DASH__cpd00604__DASH__tr__DASH__c00_c00,0,rxn__DASH__cpd00604__DASH__tr__DASH__c00_c00: cpd00067_e2 + cpd00604_e2 <=> cpd00067_c00 + cpd00604_c00
rxn02320_c00,0,rxn02320_c00: cpd00024_c00 + cpd00807_c00 <=> cpd00023_c00 + cpd00930_c00
rxn01396_c00,0,rxn01396_c00: cpd00002_c00 + cpd00263_c00 --> cpd00008_c00 + cpd00067_c00 + cpd00478_c00
rxn03644_c00,0,rxn03644_c00: cpd03583_c00 <=> cpd00072_c00
rxn03887_c00,0,rxn03887_c00: cpd00652_c00 --> cpd00001_c00 + cpd00515_c00
rxn01486_c00,0,rxn01486_c00: cpd00113_c00 + cpd00350_c00 --> cpd00012_c00 + cpd00067_c00 + cpd00289_c00
rxn14282_c00,0,rxn14282_c00: cpd00007_c00 + 2.0 cpd00291_c00 --> 2.0 cpd00013_c00 + 2.0 cpd02502_c00
rxn08818_c00,0,rxn08818_c00: cpd00001_c00 + cpd15363_c00 --> 2.0 cpd00067_c00 + cpd00080_c00 + cpd03847_c00
rxn00632_c00,0,rxn00632_c00: cpd00001_c00 + cpd02085_c00 <=> cpd00009_c00 + cpd00067_c00 + cpd00082_c00
rxn08713_c00,0.001615428,rxn08713_c00: cpd03831_c00 + cpd15477_c00 --> cpd00008_c00 + cpd15432_c00
rxn01362_c00,0,rxn01362_c00: cpd00103_c00 + cpd00247_c00 --> cpd00012_c00 + cpd00067_c00 + cpd00810_c00
rxn05346_c00,0.009692569,rxn05346_c00: cpd11464_c00 + cpd11492_c00 --> cpd00011_c00 + cpd11486_c00 + cpd11493_c00
rxn00999_c00,0,rxn00999_c00: cpd00007_c00 + cpd00143_c00 --> cpd00011_c00 + cpd03480_c00
rxn00139_c00,0,rxn00139_c00: cpd00103_c00 + cpd00128_c00 --> cpd00012_c00 + cpd00018_c00 + cpd00067_c00
rxn15491_c00,0,rxn15491_c00: cpd00056_c00 + cpd19047_c00 <=> cpd00020_c00 + cpd03049_c00
rxn01405_c00,0,rxn01405_c00: cpd00118_c00 + cpd00264_c00 <=> cpd00726_c00 + cpd03802_c00
rxn00770_c00,0.042267972,rxn00770_c00: cpd00002_c00 + cpd00101_c00 --> cpd00018_c00 + cpd00067_c00 + cpd00103_c00
rxn00470_c00,0,rxn00470_c00: cpd00064_c00 + cpd00067_c00 --> cpd00011_c00 + cpd00118_c00
rxn06167_c00,0,rxn06167_c00: 2.0 cpd00001_c00 + 2.0 cpd00002_c00 + cpd00401_c00 + cpd11610_c00 <=> 2.0 cpd00008_c00 + 2.0 cpd00009_c00 + cpd03763_c00 + cpd11609_c00
rxn04958_c00,0,rxn04958_c00: cpd00005_c00 + cpd00007_c00 + cpd00067_c00 --> cpd00006_c00 + cpd00025_c00
rxn05459_c00,0,rxn05459_c00: cpd00010_c00 + cpd00067_c00 + cpd11573_c00 <=> cpd00327_c00 + cpd11493_c00
rxn07883_c00,0,rxn07883_c00: cpd00003_c00 + cpd15173_c00 <=> cpd00004_c00 + cpd00067_c00 + cpd15175_c00
rxn02172_c00,0,rxn02172_c00: cpd00651_c00 --> cpd00001_c00 + cpd02386_c00
rxn02914_c00,-42.99439644,rxn02914_c00: cpd00024_c00 + cpd00738_c00 <=> cpd00023_c00 + cpd02069_c00
rxn12510_c00,0,rxn12510_c00: cpd00002_c00 + cpd00644_c00 --> cpd00008_c00 + cpd00067_c00 + cpd02201_c00
rxn02285_c00,0,rxn02285_c00: cpd00005_c00 + cpd00067_c00 + cpd02820_c00 --> cpd00006_c00 + cpd00773_c00
rxn00700_c00,0,rxn00700_c00: cpd00038_c00 + cpd00089_c00 <=> cpd00012_c00 + cpd00315_c00
rxn10205_c00,0,rxn10205_c00: cpd00080_c00 + cpd11432_c00 <=> cpd00010_c00 + cpd15671_c00
rxn02342_c00,0,rxn02342_c00: cpd00213_c00 + cpd03049_c00 <=> cpd00056_c00 + cpd00836_c00
rxn01521_c00,0,rxn01521_c00: cpd00001_c00 + cpd00299_c00 <=> cpd00009_c00 + cpd00412_c00
rxn00872_c00,0,rxn00872_c00: cpd00015_c00 + cpd00067_c00 + cpd00120_c00 <=> cpd00650_c00 + cpd00982_c00
rxn15685_c00,0,rxn15685_c00: cpd14609_c00 <=> 2.0 cpd00067_c00 + cpd14610_c00
rxn00060_c00,0.0004,rxn00060_c00: cpd00001_c00 + 4.0 cpd00689_c00 --> 4.0 cpd00013_c00 + cpd00755_c00
rxn03918_c00,0,rxn03918_c00: cpd00002_c00 + cpd04918_c00 --> cpd00008_c00 + cpd00067_c00 + cpd08316_c00
rxn11714_c00,0,rxn11714_c00: cpd00001_c00 + cpd14886_c00 --> cpd00010_c00 + 2.0 cpd00067_c00 + cpd03851_c00
rxn01015_c00,0,rxn01015_c00: cpd00145_c00 <=> cpd00843_c00
rxn08804_c00,0,rxn08804_c00: cpd00001_c00 + cpd15314_c00 --> cpd00067_c00 + cpd00908_c00 + cpd03847_c00
rxn05759_c00,54.349239,rxn05759_c00: 2.0 cpd11621_c00 + cpd11640_c00 --> 2.0 cpd00067_c00 + 2.0 cpd11620_c00
rxn04786_c00,0,rxn04786_c00: cpd00023_c00 + cpd00346_c00 <=> cpd00024_c00 + cpd02095_c00
rxn15925_c00,0,rxn15925_c00: cpd19423_c00 --> 2.0 cpd00067_c00 + cpd19425_c00
rxn00105_c00,0,rxn00105_c00: cpd00002_c00 + cpd00355_c00 <=> cpd00003_c00 + cpd00012_c00
rxn02504_c00,0,rxn02504_c00: cpd02961_c00 <=> cpd00229_c00 + cpd00954_c00
rxn08086_c00,0,rxn08086_c00: cpd00067_c00 + cpd15277_c00 + cpd15327_c00 <=> cpd11493_c00 + cpd15524_c00
rxn06729_c00,0.003230856,rxn06729_c00: cpd00037_c00 + cpd00067_c00 + cpd11484_c00 --> cpd02886_c00 + cpd11493_c00
rxn00965_c00,0,rxn00965_c00: cpd00001_c00 + cpd01892_c00 --> cpd00010_c00 + 2.0 cpd00067_c00 + cpd00136_c00
rxn00208_c00,0,rxn00208_c00: cpd00001_c00 + cpd00007_c00 + cpd00493_c00 --> cpd00013_c00 + cpd00016_c00 + cpd00025_c00
rxn08816_c00,0,rxn08816_c00: cpd00001_c00 + cpd15324_c00 --> cpd00067_c00 + cpd02090_c00 + cpd15269_c00
rxn05092_c00,0,rxn05092_c00: cpd00007_c00 + cpd11255_c00 --> cpd00047_c00 + 2.0 cpd00067_c00 + cpd00869_c00
rxn01981_c00,0,rxn01981_c00: cpd00506_c00 <=> cpd00084_c00 + cpd01293_c00
rxn01843_c00,0,rxn01843_c00: cpd00001_c00 + cpd00067_c00 + cpd01647_c00 --> cpd00013_c00 + cpd00430_c00
rxn00275_c00,0,rxn00275_c00: cpd00024_c00 + cpd00033_c00 <=> cpd00023_c00 + cpd00040_c00
rxn01600_c00,0,rxn01600_c00: cpd00001_c00 + cpd00007_c00 + cpd00445_c00 --> cpd00013_c00 + cpd00025_c00 + cpd00329_c00
rxn03208_c00,0,rxn03208_c00: cpd00017_c00 + cpd03676_c00 <=> cpd00019_c00 + cpd00067_c00 + cpd03081_c00
rxn00137_c00,0,rxn00137_c00: cpd00001_c00 + cpd00045_c00 <=> cpd00009_c00 + cpd00018_c00
rxn09320_c00,0,rxn09320_c00: cpd00002_c00 + cpd00655_c00 <=> cpd00128_c00 + cpd15364_c00
rxn05344_c00,0,rxn05344_c00: cpd11466_c00 + cpd11492_c00 --> cpd00011_c00 + cpd11485_c00 + cpd11493_c00
rxn09045_c00,0,rxn09045_c00: 3.0 cpd00001_c00 + 2.0 cpd00002_c00 + cpd00003_c00 + cpd03444_c00 --> cpd00004_c00 + 2.0 cpd00008_c00 + 2.0 cpd00009_c00 + 3.0 cpd00067_c00 + cpd03445_c00
rxn10217_c00,0,rxn10217_c00: cpd11437_c00 + cpd15674_c00 <=> cpd00010_c00 + cpd00067_c00 + cpd15680_c00
rxn03094_c00,0,rxn03094_c00: cpd00001_c00 + cpd03245_c00 <=> cpd00033_c00 + cpd02733_c00
rxn08954_c00,0,rxn08954_c00: cpd02546_c00 + cpd15550_c00 --> cpd00046_c00 + cpd00067_c00 + cpd15492_c00
rxn14294_c00,0,rxn14294_c00: cpd00350_c00 --> cpd00012_c00 + cpd00067_c00 + cpd06559_c00
rxn10432_c00,0,rxn10432_c00: cpd00003_c00 + cpd02041_c00 <=> cpd00004_c00 + cpd00024_c00 + cpd00067_c00
rxn03440_c00,0,rxn03440_c00: cpd03588_c00 <=> cpd00001_c00 + cpd03589_c00
rxn06076_c00,0,rxn06076_c00: cpd00001_c00 + cpd00533_c00 + cpd11420_c00 <=> cpd00096_c00 + cpd11421_c00
rxn01703_c00,0,rxn01703_c00: cpd00365_c00 <=> cpd00667_c00
rxn06372_c00,0,rxn06372_c00: cpd00017_c00 + cpd11827_c00 --> cpd00019_c00 + cpd00067_c00 + cpd12496_c00
rxn12008_c00,0,rxn12008_c00: cpd00113_c00 + cpd02590_c00 --> cpd00012_c00 + cpd00067_c00 + cpd02557_c00
rxn02788_c00,0,rxn02788_c00: cpd01644_c00 <=> cpd02183_c00
rxn00423_c00,0,rxn00423_c00: cpd00022_c00 + cpd00054_c00 --> cpd00010_c00 + cpd00722_c00
rxn08851_c00,0,rxn08851_c00: cpd00001_c00 + cpd15349_c00 --> cpd00067_c00 + cpd02090_c00 + cpd15269_c00
rxn02287_c00,0,rxn02287_c00: 2.0 cpd00017_c00 + cpd00774_c00 <=> 2.0 cpd00019_c00 + cpd00067_c00 + cpd01620_c00
rxn00469_c00,0,rxn00469_c00: cpd00001_c00 + cpd00342_c00 <=> cpd00029_c00 + cpd00064_c00
rxn00056_c00,0,rxn00056_c00: 2.0 cpd00001_c00 + 4.0 cpd10516_c00 --> cpd00007_c00 + 4.0 cpd00021_c00 + 4.0 cpd00067_c00
rxn03108_c00,0.0002,rxn03108_c00: cpd00002_c00 + cpd00067_c00 + cpd02775_c00 --> cpd00008_c00 + cpd02894_c00
rxn09111_c00,0,rxn09111_c00: cpd00080_c00 + cpd15419_c00 --> cpd00046_c00 + cpd15545_c00
